0.27,0.4,0.403,0.406,0.409,0.412,0.415,0.418,0.421,0.424,0.427,0.43,0.433,0.434,0.436,0.439,0.442,0.445,0.448,0.451,0.454,0.457,0.46,0.463,0.466,0.469,0.47,0.472,0.475,0.478,0.481,0.484,0.485,0.487,0.49,0.493,0.496,0.499,0.502,0.505,0.508,0.511,0.514,0.517,0.52,0.523,0.526,0.529,0.532,0.535,0.541
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.97561,0.96748,0.96748,0.95935,0.95935,0.95935,0.95935,0.93496,0.9187,0.9187,0.91057,0.88618,0.86179,0.82114,0.77236,0.7561,0.69106,0.62602,0.56098,0.43902,0.37398,0.26016,0.19512,0.13821,0.081301,0.065041,0.04878,0.01626
0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.26016,0.25203,0.25203,0.2439,0.2439,0.23577,0.23577,0.23577,0.23577,0.22764,0.22764,0.21138,0.19512,0.19512,0.19512,0.18699,0.18699,0.17073,0.1626,0.1626,0.14634,0.13821,0.12195,0.089431,0.089431,0.056911,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.34146,0.33333,0.33333,0.3252,0.3252,0.31707,0.31707,0.31707,0.30894,0.30081,0.30081,0.28455,0.26829,0.26829,0.26829,0.25203,0.25203,0.23577,0.20325,0.20325,0.18699,0.17886,0.1626,0.11382,0.10569,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.41463,0.39837,0.39024,0.39024,0.38211,0.38211,0.37398,0.37398,0.36585,0.35772,0.34959,0.34959,0.33333,0.31707,0.31707,0.31707,0.30081,0.29268,0.27642,0.2439,0.23577,0.19512,0.18699,0.17073,0.12195,0.11382,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.47967,0.46341,0.45528,0.45528,0.44715,0.44715,0.43902,0.43902,0.43089,0.42276,0.41463,0.41463,0.39837,0.37398,0.37398,0.37398,0.35772,0.34146,0.30894,0.27642,0.26829,0.21951,0.21138,0.17886,0.13008,0.12195,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.55285,0.53659,0.52846,0.52846,0.52033,0.52033,0.5122,0.5122,0.49593,0.4878,0.47967,0.47967,0.46341,0.43089,0.43089,0.43089,0.41463,0.39024,0.35772,0.3252,0.30894,0.26016,0.2439,0.19512,0.14634,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.61789,0.60163,0.58537,0.58537,0.57724,0.57724,0.56911,0.56911,0.55285,0.54472,0.52846,0.52846,0.5122,0.47154,0.47154,0.46341,0.44715,0.42276,0.39024,0.35772,0.34146,0.28455,0.25203,0.20325,0.14634,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.65041,0.63415,0.62602,0.61789,0.61789,0.60976,0.60976,0.5935,0.58537,0.56911,0.56911,0.54472,0.50407,0.50407,0.49593,0.47967,0.45528,0.42276,0.38211,0.36585,0.29268,0.25203,0.20325,0.14634,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.69919,0.68293,0.66667,0.65854,0.65041,0.65041,0.64228,0.64228,0.62602,0.61789,0.60163,0.60163,0.57724,0.53659,0.53659,0.52846,0.5122,0.4878,0.45528,0.41463,0.39024,0.30894,0.26829,0.21138,0.15447,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.73171,0.71545,0.69919,0.69106,0.68293,0.6748,0.66667,0.66667,0.65041,0.64228,0.62602,0.62602,0.60163,0.55285,0.55285,0.54472,0.52846,0.50407,0.47154,0.43089,0.39837,0.30894,0.26829,0.21138,0.15447,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.76423,0.74797,0.73171,0.72358,0.71545,0.69919,0.69106,0.69106,0.6748,0.66667,0.65041,0.65041,0.61789,0.56911,0.56911,0.56098,0.54472,0.5122,0.47967,0.43902,0.4065,0.31707,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.77236,0.7561,0.73984,0.73171,0.72358,0.70732,0.69919,0.69919,0.68293,0.6748,0.65854,0.65854,0.62602,0.57724,0.57724,0.56911,0.55285,0.52033,0.4878,0.44715,0.41463,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78862,0.78049,0.76423,0.74797,0.73984,0.73171,0.71545,0.70732,0.70732,0.69106,0.68293,0.66667,0.66667,0.63415,0.58537,0.58537,0.57724,0.55285,0.52033,0.4878,0.44715,0.41463,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.80488,0.79675,0.78049,0.76423,0.7561,0.74797,0.73171,0.72358,0.72358,0.70732,0.69919,0.68293,0.68293,0.65041,0.60163,0.60163,0.5935,0.56911,0.53659,0.50407,0.46341,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.81301,0.79675,0.78049,0.77236,0.76423,0.74797,0.73984,0.73171,0.71545,0.70732,0.69106,0.69106,0.65854,0.60163,0.60163,0.5935,0.56911,0.53659,0.50407,0.46341,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82114,0.80488,0.78862,0.78049,0.77236,0.7561,0.74797,0.73984,0.72358,0.71545,0.69919,0.69919,0.66667,0.60976,0.60976,0.60163,0.57724,0.54472,0.5122,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82927,0.82114,0.80488,0.78862,0.78049,0.77236,0.7561,0.74797,0.73984,0.72358,0.71545,0.69919,0.69919,0.66667,0.60976,0.60976,0.60163,0.57724,0.54472,0.5122,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.84553,0.82927,0.81301,0.80488,0.79675,0.78049,0.77236,0.76423,0.74797,0.73984,0.72358,0.72358,0.68293,0.62602,0.61789,0.60163,0.57724,0.54472,0.5122,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.86179,0.85366,0.8374,0.82114,0.81301,0.80488,0.78862,0.78049,0.77236,0.7561,0.74797,0.73171,0.73171,0.69106,0.63415,0.62602,0.60163,0.57724,0.54472,0.5122,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86992,0.86179,0.84553,0.82927,0.82114,0.81301,0.79675,0.78862,0.78049,0.76423,0.7561,0.73984,0.73984,0.69919,0.64228,0.63415,0.60976,0.58537,0.55285,0.5122,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.89431,0.87805,0.86179,0.85366,0.84553,0.82927,0.82114,0.81301,0.79675,0.78862,0.76423,0.7561,0.71545,0.65854,0.65041,0.62602,0.60163,0.56098,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.90244,0.89431,0.87805,0.86179,0.85366,0.84553,0.82927,0.82114,0.81301,0.79675,0.78862,0.76423,0.7561,0.71545,0.65854,0.65041,0.62602,0.60163,0.56098,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.93496,0.93496,0.93496,0.93496,0.93496,0.93496,0.93496,0.93496,0.93496,0.93496,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.92683,0.9187,0.90244,0.88618,0.87805,0.86992,0.85366,0.84553,0.8374,0.82114,0.81301,0.78862,0.78049,0.73984,0.6748,0.66667,0.64228,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.9187,0.91057,0.90244,0.87805,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.9187,0.91057,0.90244,0.87805,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.9187,0.91057,0.90244,0.87805,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95122,0.93496,0.9187,0.91057,0.90244,0.87805,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.95935,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.94309,0.92683,0.9187,0.91057,0.88618,0.86992,0.86179,0.84553,0.8374,0.80488,0.79675,0.7561,0.69106,0.68293,0.65041,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95122,0.93496,0.92683,0.9187,0.89431,0.87805,0.86992,0.85366,0.84553,0.81301,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95122,0.93496,0.92683,0.9187,0.89431,0.87805,0.86992,0.85366,0.84553,0.81301,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95122,0.93496,0.92683,0.9187,0.89431,0.87805,0.86992,0.85366,0.84553,0.81301,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95122,0.93496,0.92683,0.9187,0.89431,0.87805,0.86992,0.85366,0.84553,0.81301,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.95122,0.93496,0.92683,0.9187,0.89431,0.87805,0.86992,0.85366,0.84553,0.81301,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.95935,0.94309,0.93496,0.92683,0.90244,0.88618,0.87805,0.86179,0.85366,0.82114,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.95935,0.94309,0.93496,0.92683,0.90244,0.88618,0.87805,0.86179,0.85366,0.82114,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.95935,0.94309,0.93496,0.92683,0.90244,0.88618,0.87805,0.86179,0.85366,0.82114,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.95935,0.94309,0.93496,0.92683,0.90244,0.88618,0.87805,0.86179,0.85366,0.82114,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.27,0.4,0.403,0.406,0.409,0.412,0.415,0.418,0.421,0.424,0.427,0.43,0.433,0.434,0.436,0.439,0.442,0.445,0.448,0.451,0.454,0.457,0.46,0.463,0.466,0.469,0.47,0.472,0.475,0.478,0.481,0.484,0.485,0.487,0.49,0.493,0.496,0.499,0.502,0.505,0.508,0.511,0.514,0.517,0.52,0.523,0.526,0.529,0.532,0.535,0.541
1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.95935,0.94309,0.93496,0.92683,0.90244,0.88618,0.87805,0.86179,0.85366,0.82114,0.80488,0.76423,0.69919,0.69106,0.65854,0.61789,0.56911,0.52033,0.47154,0.42276,0.3252,0.27642,0.21951,0.1626,0.13008,0.065041,0.056911,0.03252,0.02439,0.02439,0.02439,0.0081301
1,0.95221,0.94706,0.94071,0.93456,0.9298,0.92405,0.91632,0.9064,0.89669,0.88479,0.87428,0.86337,0.85901,0.85029,0.83661,0.82352,0.80884,0.7908,0.7676,0.74499,0.71664,0.68709,0.65675,0.62245,0.58715,0.57505,0.54571,0.50387,0.45647,0.41146,0.36347,0.34702,0.31668,0.27384,0.22804,0.18818,0.14495,0.11223,0.084077,0.059488,0.040254,0.027365,0.020226,0.012096,0.0089233,0.0043625,0.0025778,0.0021812,0.0013881,0.00039659