0.34,0.3475,0.355,0.3625,0.37,0.3775,0.385,0.3925,0.4,0.4075,0.415,0.4225,0.43,0.4375,0.445,0.4525,0.46,0.4675,0.475,0.4825,0.49,0.4975,0.505,0.5125,0.52,0.5275,0.535,0.5425,0.55,0.5575,0.565,0.5725,0.58,0.5875,0.595,0.6025,0.61,0.6175,0.625,0.6325,0.64,0.6475,0.655,0.6625,0.67,0.6775,0.685,0.6925,0.7,0.7075,0.715,0.72,0.73
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98374,0.98374,0.97561,0.96748,0.96748,0.95935,0.93496,0.9187,0.91057,0.87805,0.8374,0.79675,0.72358,0.60163,0.50407,0.38211,0.29268,0.17886,0.089431,0.04878,0.02439,0.0081301,0.0081301,0.0081301,0,0,0,0,0,0,0,0,0,0
0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.67886,0.6748,0.67073,0.66667,0.6626,0.65854,0.65447,0.65041,0.63415,0.61382,0.58537,0.56911,0.54878,0.52846,0.49187,0.44715,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.7561,0.75203,0.7439,0.73577,0.73171,0.72764,0.72358,0.71545,0.69106,0.66667,0.63008,0.59756,0.57317,0.54878,0.5122,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77642,0.77236,0.76423,0.75203,0.74797,0.7439,0.73984,0.72764,0.70325,0.67886,0.64228,0.60976,0.5813,0.55691,0.5122,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.82114,0.81707,0.81707,0.81301,0.80488,0.79268,0.78862,0.78049,0.77642,0.76016,0.73171,0.70325,0.66667,0.62602,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84553,0.84146,0.84146,0.8374,0.8252,0.81301,0.80894,0.80081,0.79675,0.78049,0.75203,0.71951,0.6748,0.63008,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.85366,0.84959,0.84959,0.84553,0.83333,0.82114,0.81707,0.80894,0.80488,0.78455,0.75203,0.71951,0.6748,0.63008,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86585,0.86179,0.86179,0.85772,0.84553,0.83333,0.82927,0.81707,0.81301,0.78862,0.7561,0.71951,0.6748,0.63008,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.89024,0.88618,0.88618,0.88211,0.86992,0.85772,0.85366,0.84146,0.8374,0.80488,0.77236,0.73577,0.67886,0.63008,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.91057,0.9065,0.90244,0.89837,0.88618,0.87398,0.86992,0.85366,0.84959,0.81301,0.78049,0.73984,0.68293,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,0.91463,0.91057,0.9065,0.89431,0.88211,0.87805,0.85772,0.85366,0.81707,0.78455,0.7439,0.68699,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.93089,0.92683,0.92276,0.9187,0.9065,0.89431,0.88618,0.86179,0.85772,0.82114,0.78862,0.7439,0.68699,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93902,0.93496,0.93089,0.92683,0.91463,0.89837,0.89024,0.86585,0.86179,0.8252,0.78862,0.7439,0.68699,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.93902,0.93496,0.93089,0.9187,0.90244,0.89431,0.86992,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.94309,0.93902,0.93496,0.93089,0.9187,0.90244,0.89431,0.86992,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94309,0.93496,0.93089,0.9187,0.90244,0.89431,0.86992,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94715,0.94309,0.93496,0.93089,0.9187,0.90244,0.89431,0.86992,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95528,0.94715,0.94309,0.93089,0.91463,0.90244,0.87805,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95935,0.95528,0.94715,0.94309,0.93089,0.91463,0.90244,0.87805,0.86585,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96748,0.96341,0.95528,0.95122,0.93496,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.97154,0.96748,0.96748,0.96748,0.96748,0.96341,0.95528,0.95122,0.93496,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.96748,0.96748,0.96748,0.96341,0.95528,0.95122,0.93496,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.97561,0.96748,0.96748,0.96748,0.96748,0.96341,0.95528,0.95122,0.93496,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97967,0.97154,0.97154,0.97154,0.97154,0.96748,0.95935,0.95528,0.93902,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.98374,0.97561,0.97561,0.97561,0.97561,0.97154,0.96341,0.95935,0.94309,0.9187,0.9065,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.97967,0.97154,0.96748,0.94715,0.92276,0.91057,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.97967,0.97154,0.96748,0.94715,0.92276,0.91057,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.97967,0.97154,0.96748,0.94715,0.92276,0.91057,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.99187,0.98374,0.98374,0.98374,0.98374,0.97967,0.97154,0.96748,0.94715,0.92276,0.91057,0.88211,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.9878,0.9878,0.9878,0.9878,0.98374,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.9878,0.9878,0.9878,0.9878,0.98374,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.99593,0.9878,0.9878,0.9878,0.9878,0.98374,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.34,0.3475,0.355,0.3625,0.37,0.3775,0.385,0.3925,0.4,0.4075,0.415,0.4225,0.43,0.4375,0.445,0.4525,0.46,0.4675,0.475,0.4825,0.49,0.4975,0.505,0.5125,0.52,0.5275,0.535,0.5425,0.55,0.5575,0.565,0.5725,0.58,0.5875,0.595,0.6025,0.61,0.6175,0.625,0.6325,0.64,0.6475,0.655,0.6625,0.67,0.6775,0.685,0.6925,0.7,0.7075,0.715,0.72,0.73
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99187,0.99187,0.99187,0.99187,0.9878,0.97561,0.97154,0.95122,0.92683,0.91463,0.88618,0.86992,0.82927,0.79268,0.74797,0.69106,0.63415,0.5935,0.56504,0.51626,0.46341,0.39837,0.36585,0.32114,0.26829,0.23171,0.17073,0.14634,0.12602,0.10569,0.089431,0.081301,0.060976,0.04065,0.036585,0.02439
1,1,0.9996,0.99921,0.99802,0.99663,0.99584,0.99346,0.99088,0.98691,0.98037,0.97065,0.95895,0.9421,0.92148,0.89946,0.8717,0.8372,0.79615,0.74916,0.6974,0.64168,0.58219,0.51676,0.4533,0.38667,0.32223,0.26155,0.20464,0.15923,0.1158,0.078921,0.052151,0.033908,0.022606,0.013484,0.0063454,0.0031727,0.0011898,0.00059488,0.00019829,0.00019829,0.00019829,0,0,0,0,0,0,0,0,0,0
